id,MESSAGE_TYPE,transcript,creationDate,DIALOGUE_ID,PERSONA_ID,USER_ID,TASK_ID,application,creationDate_conversation,targetLang,tutorLang,hasTasks,CREATOR_ID,SCENARIO_ID,preCreated,simulated,archivedForProcessing,username
70922,H,e,08-11-18 13:11,1845,NULL,1336,NULL,3,2018-11-08 13:04:31.426,1,0,1,1336,16,0,0,0,user086
59555,H,Q' est ce-que passe ici?,,1609,NULL,1427,NULL,3,2018-11-06 13:56:29.300,1,0,1,1427,3,1,0,0,user177
71443,H,elle a les cheveau noirs,08-11-18 13:20,1845,NULL,1336,NULL,3,2018-11-08 13:04:31.426,1,0,1,1336,16,0,0,0,user086
19546,H,tu pense quoi ? sensei,,593,NULL,1359,NULL,3,2018-09-25 13:07:25.521,1,0,1,1359,10,1,0,0,user109
48673,H,Georges est le mari de Delphine.,,1264,NULL,1375,NULL,3,2018-10-23 07:18:15.876,1,0,1,1375,16,1,0,0,user125
31363,H,Bonjour monsieur.,,866,NULL,1413,NULL,3,2018-10-15 11:06:09.261,1,0,1,1413,3,1,0,0,user163
20222,H,Enchanté,,605,NULL,1365,NULL,3,2018-09-25 13:10:15.575,1,0,1,1365,16,1,0,0,user115
36442,H,,,1002,NULL,1376,NULL,3,2018-10-16 07:21:15.257,1,0,1,1376,21,1,0,0,user126
65054,H,je suis ■■■■,,1723,NULL,1432,NULL,3,2018-11-07 09:27:22.984,1,0,1,1432,3,1,0,0,user182
17203,H,pourquoi,24-09-18 08:29,555,NULL,1261,NULL,3,2018-09-24 08:25:49.585,1,0,1,1261,10,0,0,0,user011
58108,H,qu ce que il se passe ici,06-11-18 07:45,1560,NULL,1335,NULL,3,2018-11-06 07:37:04.022,1,0,1,1335,3,0,0,0,user085
59290,H,je suis ou ?,,1602,NULL,1439,NULL,3,2018-11-06 13:54:38.337,1,0,1,1439,3,1,0,0,user189
14952,H,Je veux acheter ma parents!!,,476,NULL,1366,NULL,3,2018-09-21 12:02:03.707,1,0,1,1366,3,1,0,0,user116
24298,H,,,683,NULL,1351,NULL,3,2018-09-27 12:09:39.896,1,0,1,1351,3,1,0,0,user101
77481,H,,,2013,NULL,1395,NULL,3,2018-11-12 10:19:34.845,1,0,1,1395,3,1,0,0,user145
71863,H,qu'est-ce qui est arrivé à votre maison,08-11-18 13:28,1845,NULL,1336,80,3,2018-11-08 13:04:31.426,1,0,1,1336,16,0,0,0,user086
62309,H,vous pouvez me rappeler vos prénoms?,07-11-18 08:36,1681,NULL,1313,59,3,2018-11-07 08:32:46.768,1,0,1,1313,16,0,0,0,user063
56780,H,quel est le travail de Delphine et George,05-11-18 13:23,1537,NULL,1309,93,3,2018-11-05 13:18:51.577,1,0,1,1309,17,0,0,0,user059
51141,H,,,1307,NULL,1370,NULL,3,2018-10-23 07:55:34.960,1,0,1,1370,17,1,0,0,user120
13121,H,Tu es Baldog?,21-09-18 07:53,432,NULL,1254,NULL,3,2018-09-21 07:51:46.524,1,0,1,1254,10,0,0,0,user004
21020,H,lisette est energique,,618,NULL,1363,NULL,3,2018-09-25 13:28:22.097,1,0,1,1363,17,1,0,0,user113
65155,H,,,1725,NULL,1449,NULL,3,2018-11-07 09:27:44.737,1,0,1,1449,10,1,0,0,user199
65173,H,,,1725,NULL,1449,NULL,3,2018-11-07 09:27:44.737,1,0,1,1449,10,1,0,0,user199
43674,H,,,1148,NULL,1373,NULL,3,2018-10-16 09:51:19.716,1,0,1,1373,16,1,0,0,user123
58093,H,Je m'appelle Rinc.,06-11-18 07:45,1558,NULL,1315,5,3,2018-11-06 07:36:50.649,1,0,1,1315,3,0,0,0,user065
48661,H,Vous êtes le mari d'angélique.,,1264,NULL,1375,NULL,3,2018-10-23 07:18:15.876,1,0,1,1375,16,1,0,0,user125
39500,H,j'aime jouer la musique,,1063,NULL,1374,NULL,3,2018-10-16 09:17:03.154,1,0,1,1374,10,1,0,0,user124
50900,H,,,1302,NULL,1387,NULL,3,2018-10-23 07:53:22.169,1,0,1,1387,3,1,0,0,user137
25173,H,sfsqfd,,698,NULL,1356,NULL,3,2018-09-27 12:14:06.382,1,0,1,1356,19,1,0,0,user106
74980,H,Merci,,1969,NULL,1415,NULL,3,2018-11-12 09:23:42.324,1,0,1,1415,16,1,0,0,user165
39488,H,,,1063,NULL,1374,NULL,3,2018-10-16 09:17:03.154,1,0,1,1374,10,1,0,0,user124
48146,H,,,1254,NULL,1382,NULL,3,2018-10-23 07:15:09.398,1,0,1,1382,18,1,0,0,user132
55738,H,Bonjour,05-11-18 13:02,1526,NULL,1293,20,3,2018-11-05 13:01:53.431,1,0,1,1293,10,0,0,0,user043
60055,H,,,1621,NULL,1432,NULL,3,2018-11-06 14:05:08.974,1,0,1,1432,10,1,0,0,user182
61249,H,,,1639,NULL,1441,NULL,3,2018-11-06 14:17:57.515,1,0,1,1441,10,1,0,0,user191
63860,H,,,1704,NULL,1435,NULL,3,2018-11-07 09:24:13.394,1,0,1,1435,16,1,0,0,user185
47598,H,Yvette dormir beaucoup,23-10-18 07:02,1231,NULL,1289,NULL,3,2018-10-23 06:50:32.718,1,0,1,1289,17,0,0,0,user039
73036,H,Elle est la femme de vincent,12-11-18 07:45,1913,NULL,1293,NULL,3,2018-11-12 07:30:16.226,1,0,1,1293,16,0,0,0,user043
35272,H,"ah bien, je fais qoui ?",16-10-18 06:42,967,NULL,1278,NULL,3,2018-10-16 06:40:09.009,1,0,1,1278,3,0,0,0,user028
63205,H,Est-ce que vous pouvez m'aider ?,07-11-18 08:57,1683,NULL,1323,41,3,2018-11-07 08:33:21.562,1,0,1,1323,10,0,0,0,user073
62264,H,"Sensei, c'est votre ami?",07-11-18 08:35,1659,NULL,1315,26,3,2018-11-07 08:27:11.648,1,0,1,1315,10,0,0,0,user065
74197,H,Qaund est-ce que vous êtes arrivés dans le potager,12-11-18 08:08,1917,NULL,1291,79,3,2018-11-12 07:30:35.035,1,0,1,1291,16,0,0,0,user041
64372,H,,,1711,NULL,1435,NULL,3,2018-11-07 09:25:17.005,1,0,1,1435,10,1,0,0,user185
66361,H,,,1744,NULL,1442,NULL,3,2018-11-07 09:38:33.688,1,0,1,1442,10,1,0,0,user192
13014,H,Tu est Baldog?,21-09-18 07:50,431,NULL,1263,NULL,3,2018-09-21 07:50:04.381,1,0,1,1263,10,0,0,0,user013
38312,H,,,1038,NULL,1374,NULL,3,2018-10-16 07:52:52.847,1,0,1,1374,10,1,0,0,user124
50623,H,,,1297,NULL,1387,NULL,3,2018-10-23 07:46:47.307,1,0,1,1387,20,1,0,0,user137
60835,H,,,1633,NULL,1425,NULL,3,2018-11-06 14:15:35.438,1,0,1,1425,3,1,0,0,user175
23494,H,Quand est-ce que vous etes arrives dans le potager?,26-09-18 09:52,641,NULL,1261,NULL,3,2018-09-26 09:14:39.168,1,0,1,1261,16,0,0,0,user011
15378,H,Comment ça va?,,488,NULL,1358,NULL,3,2018-09-21 12:05:06.982,1,0,1,1358,10,1,0,0,user108
51918,H,,,1355,NULL,1428,NULL,3,2018-10-24 08:37:26.752,1,0,1,1428,3,1,0,0,user178
49596,H,,,1280,NULL,1387,NULL,3,2018-10-23 07:26:20.821,1,0,1,1387,20,1,0,0,user137
68171,H,,,1794,NULL,1425,NULL,3,2018-11-08 12:03:10.802,1,0,1,1425,16,1,0,0,user175
63345,H,pourquoi tu penses que Baldog est triste?,07-11-18 09:00,1690,NULL,1320,120,3,2018-11-07 08:54:16.242,1,0,1,1320,18,0,0,0,user070
48393,H,Comment vont Louis?,,1259,NULL,1372,NULL,3,2018-10-23 07:17:16.375,1,0,1,1372,17,1,0,0,user122
31869,H,Vous passez souvent des temps ensemble?,,874,NULL,1418,NULL,3,2018-10-15 11:21:36.374,1,0,1,1418,10,1,0,0,user168
62020,H,comment t'appelles tu?,07-11-18 08:30,1672,NULL,1318,56,3,2018-11-07 08:28:59.599,1,0,1,1318,16,0,0,0,user068
54672,H,,,1493,NULL,1408,NULL,3,2018-11-05 12:32:25.725,1,0,1,1408,10,1,0,0,user158
33736,H,Et baldog il est ou,15-10-18 12:13,903,NULL,1309,NULL,3,2018-10-15 12:02:04.390,1,0,1,1309,3,0,0,0,user059
31595,H,Vous aimez la forêt,,870,NULL,1415,NULL,3,2018-10-15 11:14:18.474,1,0,1,1415,10,1,0,0,user165
63190,H,Vous avez des autres hobbies?,07-11-18 08:57,1675,NULL,1326,32,3,2018-11-07 08:30:45.551,1,0,1,1326,10,0,0,0,user076
59656,H,bongour,,1612,NULL,1426,NULL,3,2018-11-06 13:56:47.879,1,0,1,1426,3,1,0,0,user176
72140,H,z,08-11-18 13:33,1874,NULL,1328,NULL,3,2018-11-08 13:24:18.216,1,0,1,1328,19,0,0,0,user078
18102,H,"C'est quoi, ton plat préféré?",24-09-18 08:50,549,NULL,1253,NULL,3,2018-09-24 08:24:57.867,1,0,1,1253,10,0,0,0,user003
61091,H,,,1637,NULL,1436,NULL,3,2018-11-06 14:17:03.212,1,0,1,1436,10,1,0,0,user186
71836,H,tu as vu vraiment un dragon,08-11-18 13:27,1873,NULL,1313,NULL,3,2018-11-08 13:23:59.073,1,0,1,1313,18,0,0,0,user063
58998,H,oke,06-11-18 08:07,1579,NULL,1329,NULL,3,2018-11-06 07:47:58.061,1,0,1,1329,3,0,0,0,user079
15104,H,baldog oké,,480,NULL,1364,NULL,3,2018-09-21 12:02:53.276,1,0,1,1364,3,1,0,0,user114
21106,H,c'est quoi le talent de Georges,,620,NULL,1352,NULL,3,2018-09-25 13:33:36.472,1,0,1,1352,18,1,0,0,user102
36707,H,Je suis ou?,,1009,NULL,1385,NULL,3,2018-10-16 07:32:22.694,1,0,1,1385,3,1,0,0,user135
63056,H,Qu'est-ce qui rend la branche spéciale?,07-11-18 08:54,1678,NULL,1329,30,3,2018-11-07 08:31:06.471,1,0,1,1329,10,0,0,0,user079
63327,H,comment ca va avec Louis,07-11-18 09:00,1688,NULL,1327,98,3,2018-11-07 08:52:32.454,1,0,1,1327,17,0,0,0,user077
18516,H,Yvette est blonde,24-09-18 09:02,570,NULL,1256,NULL,3,2018-09-24 08:47:49.938,1,0,1,1256,16,0,0,0,user006
36475,H,Ca va?,,1003,NULL,1384,NULL,3,2018-10-16 07:21:23.378,1,0,1,1384,3,1,0,0,user134
63360,H,j'ai parlé aves Baldog,07-11-18 09:01,1690,NULL,1320,NULL,3,2018-11-07 08:54:16.242,1,0,1,1320,18,0,0,0,user070
46842,H,louis porte un T-shirt vert. louis est votre neveu.,23-10-18 06:48,1191,NULL,1280,78,3,2018-10-23 06:25:33.831,1,0,1,1280,16,0,0,0,user030
77755,H,Bonjour Monsieur.,12-11-18 13:38,2028,NULL,1630,1,3,2018-11-12 13:37:58.702,1,0,1,1630,3,0,0,0,user300
37395,H,tu es Baldog?,,1025,NULL,1377,NULL,3,2018-10-16 07:47:04.753,1,0,1,1377,10,1,0,0,user127
76716,H,Delphine et Georges vont faire quoi?,,1998,NULL,1415,NULL,3,2018-11-12 09:52:59.092,1,0,1,1415,18,1,0,0,user165
65828,H,,,1736,NULL,1442,NULL,3,2018-11-07 09:33:19.803,1,0,1,1442,10,1,0,0,user192
77639,H,,,2017,NULL,1398,NULL,3,2018-11-12 10:55:47.750,1,0,1,1398,3,1,0,0,user148
60049,H,j'aide toi bricoler,,1621,NULL,1432,NULL,3,2018-11-06 14:05:08.974,1,0,1,1432,10,1,0,0,user182
12615,H,mon nom cest ■■■■,21-09-18 07:42,423,NULL,1255,NULL,3,2018-09-21 07:41:44.759,1,0,1,1255,10,0,0,0,user005
34608,H,Décevoir Sensei? Pourquoi?,15-10-18 12:29,936,NULL,1310,NULL,3,2018-10-15 12:25:12.867,1,0,1,1310,10,0,0,0,user060
47592,H,Qu'est-ce qui est arrivé à votre maison?,23-10-18 07:02,1206,NULL,1283,80,3,2018-10-23 06:29:40.590,1,0,1,1283,16,0,0,0,user033
34126,H,sensei,15-10-18 12:21,916,NULL,1292,NULL,3,2018-10-15 12:03:32.155,1,0,1,1292,3,0,0,0,user042
49822,H,Vos maison est vraiment détruite?,,1285,NULL,1373,NULL,3,2018-10-23 07:37:08.466,1,0,1,1373,18,1,0,0,user123
40643,H,,,1110,NULL,1385,NULL,3,2018-10-16 09:22:20.578,1,0,1,1385,10,1,0,0,user135
67933,H,Georges est plutôt calm,,1792,NULL,1438,NULL,3,2018-11-08 12:02:43.365,1,0,1,1438,17,1,0,0,user188
33042,H,,,891,NULL,1415,NULL,3,2018-10-15 11:43:34.306,1,0,1,1415,16,1,0,0,user165
40637,H,,,1110,NULL,1385,NULL,3,2018-10-16 09:22:20.578,1,0,1,1385,10,1,0,0,user135
26772,H,aaa,,724,NULL,1352,NULL,3,2018-09-27 12:32:17.950,1,0,1,1352,19,1,0,0,user102
23095,H,.,26-09-18 09:43,642,NULL,1255,NULL,3,2018-09-26 09:14:56.272,1,0,1,1255,16,0,0,0,user005
51165,H,,,1308,NULL,1386,NULL,3,2018-10-23 07:55:56.774,1,0,1,1386,21,1,0,0,user136
24676,H,delpine est tres intelegent,,690,NULL,1359,NULL,3,2018-09-27 12:10:58.969,1,0,1,1359,17,1,0,0,user109
25864,H,aaa,,709,NULL,1351,NULL,3,2018-09-27 12:21:46.447,1,0,1,1351,20,1,0,0,user101
11695,H,Bonjour.,21-09-18 07:13,398,NULL,1266,NULL,3,2018-09-21 07:13:21.864,1,0,1,1266,3,0,0,0,user016
6163,H,,,234,NULL,1351,NULL,3,2018-09-12 15:42:29.759,1,0,1,1351,3,0,0,0,user101
40384,H,,,1105,NULL,1376,NULL,3,2018-10-16 09:21:10.428,1,0,1,1376,10,1,0,0,user126
70419,H,Vincentparle à ta famille,08-11-18 13:06,1851,NULL,1328,NULL,3,2018-11-08 13:05:12.562,1,0,1,1328,17,0,0,0,user078
70812,H,comment vont vos filles?,08-11-18 13:11,1848,NULL,1313,94,3,2018-11-08 13:04:54.608,1,0,1,1313,17,0,0,0,user063
56542,H,Je n'est pas plutôt jeune,05-11-18 13:18,1527,NULL,1297,NULL,3,2018-11-05 13:01:55.652,1,0,1,1297,10,0,0,0,user047
44478,H,,,1162,NULL,1381,NULL,3,2018-10-16 09:57:31.356,1,0,1,1381,20,1,0,0,user131
68311,H,Pourquoi tu es optimiste,,1799,NULL,1442,NULL,3,2018-11-08 12:04:00.940,1,0,1,1442,17,1,0,0,user192
37133,H,Ou est Baldog?,,1019,NULL,1370,NULL,3,2018-10-16 07:36:33.223,1,0,1,1370,3,1,0,0,user120
77612,H,,,2016,NULL,1396,NULL,3,2018-11-12 10:54:11.521,1,0,1,1396,16,1,0,0,user146
51010,H,,,1304,NULL,1374,NULL,3,2018-10-23 07:53:38.881,1,0,1,1374,18,1,0,0,user124
44466,H,,,1162,NULL,1381,NULL,3,2018-10-16 09:57:31.356,1,0,1,1381,20,1,0,0,user131
41730,H,"Non, je ne suis pas trop jeune",,1122,NULL,1423,NULL,3,2018-10-16 09:31:52.613,1,0,1,1423,10,1,0,0,user173
73846,H,J'ai aussi été pris dans la tempête,12-11-18 08:02,1920,NULL,1294,81,3,2018-11-12 07:30:53.860,1,0,1,1294,16,0,0,0,user044
17873,H,"Je me suis blessé à l'aile,je ne peux pas voler",24-09-18 08:45,548,NULL,1257,NULL,3,2018-09-24 08:24:48.287,1,0,1,1257,10,0,0,0,user007
59775,H,Je suis Rinc ,,1615,NULL,1429,NULL,3,2018-11-06 13:58:43.519,1,0,1,1429,3,1,0,0,user179
46172,H,elle porte une robe jaune avec des fleurs,23-10-18 06:35,1188,NULL,1289,66,3,2018-10-23 06:25:14.750,1,0,1,1289,16,0,0,0,user039
60079,H,qu' est ce que ton favorite plat ?,,1621,NULL,1432,NULL,3,2018-11-06 14:05:08.974,1,0,1,1432,10,1,0,0,user182
39494,H,quel fais branche speciale?,,1063,NULL,1374,NULL,3,2018-10-16 09:17:03.154,1,0,1,1374,10,1,0,0,user124
34492,H,j'ai oublié mes parents,15-10-18 12:27,925,NULL,1302,NULL,3,2018-10-15 12:14:17.301,1,0,1,1302,10,0,0,1,user052
32545,H,Tu est Baldog?,,884,NULL,1412,NULL,3,2018-10-15 11:34:20.660,1,0,1,1412,10,1,0,0,user162
57682,H,vous avez vu mes parents pendant la tempête,05-11-18 13:40,1544,NULL,1309,NULL,3,2018-11-05 13:30:37.523,1,0,1,1309,18,0,0,0,user059
58736,H,est sensei ton boss,06-11-18 08:00,1588,NULL,1328,26,3,2018-11-06 07:55:38.069,1,0,1,1328,10,0,0,0,user078
57066,H,J'ai perdu mes parents dans la tempête,05-11-18 13:29,1522,NULL,1296,38,3,2018-11-05 13:01:37.803,1,0,1,1296,10,0,0,0,user046
69773,H,,,1825,NULL,1436,NULL,3,2018-11-08 12:33:27.336,1,0,1,1436,17,1,0,0,user186
48274,H,Vous pouvez rappeler les prénoms?,,1257,NULL,1383,NULL,3,2018-10-23 07:16:43.061,1,0,1,1383,16,1,0,0,user133
61493,H,,,1643,NULL,1449,NULL,3,2018-11-06 14:25:48.677,1,0,1,1449,10,1,0,0,user199
77600,H,,,2016,NULL,1396,NULL,3,2018-11-12 10:54:11.521,1,0,1,1396,16,1,0,0,user146
47857,H,"Comment est-ce que le reste de la famille vit la situation ? , Comement vont les autres ?",23-10-18 07:07,1240,NULL,1276,90,3,2018-10-23 07:00:26.028,1,0,1,1276,17,0,0,0,user026
65310,H,,,1727,NULL,1425,NULL,3,2018-11-07 09:28:18.984,1,0,1,1425,16,1,0,0,user175
60969,H,,,1635,NULL,1445,NULL,3,2018-11-06 14:16:31.881,1,0,1,1445,10,1,0,0,user195
70788,H,les escargots sont une famille,08-11-18 13:11,1866,NULL,1320,145,3,2018-11-08 13:07:40.827,1,0,1,1320,19,0,0,0,user070
26239,H,aaa,,715,NULL,1359,NULL,3,2018-09-27 12:25:18.514,1,0,1,1359,19,1,0,0,user109
23351,H,Lisette est,26-09-18 09:48,661,NULL,1265,NULL,3,2018-09-26 09:33:54.076,1,0,1,1265,16,0,0,0,user015
32161,H,Je voulais vers au suide avec mes parents,,878,NULL,1419,NULL,3,2018-10-15 11:27:55.109,1,0,1,1419,10,1,0,0,user169
55491,H,,,1504,NULL,1417,NULL,3,2018-11-05 12:43:30.336,1,0,1,1417,10,1,0,0,user167
62011,H,bonjour monsieur l hibou,07-11-18 08:30,1673,NULL,1349,20,3,2018-11-07 08:29:29.887,1,0,1,1349,10,0,0,0,user099
12716,H,Je suis en route avec ma famille,21-09-18 07:44,415,NULL,1263,NULL,3,2018-09-21 07:26:43.583,1,0,1,1263,3,0,0,0,user013
39872,H,Tu es Baldog.,,1085,NULL,1375,NULL,3,2018-10-16 09:19:08.823,1,0,1,1375,10,1,0,0,user125
36972,H,,,1016,NULL,1387,NULL,3,2018-10-16 07:35:25.183,1,0,1,1387,3,1,0,0,user137
67540,H,Vous pouvez répéter tous les noms ?,,1786,NULL,1445,NULL,3,2018-11-08 12:01:29.413,1,0,1,1445,16,1,0,0,user195
32137,H,Pourquoi tu n'es pas content?,,878,NULL,1419,NULL,3,2018-10-15 11:27:55.109,1,0,1,1419,10,1,0,0,user169
54005,H,,,1481,NULL,1415,NULL,3,2018-11-05 12:15:40.745,1,0,1,1415,16,1,0,0,user165
21505,H,aa,,628,NULL,1354,NULL,3,2018-09-25 13:44:04.519,1,0,1,1354,16,1,0,0,user104
54017,H,,,1481,NULL,1415,NULL,3,2018-11-05 12:15:40.745,1,0,1,1415,16,1,0,0,user165
36064,H,vous êtes Baldog,16-10-18 07:04,992,NULL,1275,NULL,3,2018-10-16 07:02:53.961,1,0,1,1275,10,0,0,1,user025
69344,H,,,1817,NULL,1429,NULL,3,2018-11-08 12:28:04.886,1,0,1,1429,17,1,0,0,user179
63050,H,Georges as une barbe,07-11-18 08:54,1687,NULL,1330,69,3,2018-11-07 08:43:59.002,1,0,1,1330,16,0,0,0,user080
41858,H,Qu'est-ce qu'est la branche spéciale?,,1124,NULL,1371,NULL,3,2018-10-16 09:32:48.885,1,0,1,1371,10,1,0,0,user121
20097,H,dsfdfs,,602,NULL,1355,NULL,3,2018-09-25 13:08:36.307,1,0,1,1355,10,1,0,0,user105
48140,H,"Louis, c'est son de spécialite",,1254,NULL,1382,NULL,3,2018-10-23 07:15:09.398,1,0,1,1382,18,1,0,0,user132
20189,H,lissete a les cheveux brun,,604,NULL,1351,NULL,3,2018-09-25 13:09:03.622,1,0,1,1351,16,1,0,0,user101
59004,H,"Sensei, c'est votre ami , ",06-11-18 08:07,1592,NULL,1314,NULL,3,2018-11-06 07:59:05.169,1,0,1,1314,10,0,0,0,user064
68832,H,Bonjour monsieur Baldog.,,1808,NULL,1424,NULL,3,2018-11-08 12:13:19.933,1,0,1,1424,19,1,0,0,user174
34248,H,c'est qoui votre travail au monastère,15-10-18 12:23,925,NULL,1302,NULL,3,2018-10-15 12:14:17.301,1,0,1,1302,10,0,0,1,user052
27799,H,,,744,NULL,1351,NULL,3,2018-09-28 11:59:37.248,1,0,1,1351,18,1,0,0,user101
34751,H,Tu as vu mes parents?,15-10-18 12:32,928,NULL,1297,NULL,3,2018-10-15 12:15:24.619,1,0,1,1297,10,0,0,0,user047
51263,H,,,1309,NULL,1372,NULL,3,2018-10-23 07:56:24.052,1,0,1,1372,19,1,0,0,user122
23595,H,Bonjour,26-09-18 09:53,668,NULL,1264,NULL,3,2018-09-26 09:53:25.035,1,0,1,1264,17,0,0,0,user014
25602,H,,,705,NULL,1352,NULL,3,2018-09-27 12:17:51.423,1,0,1,1352,19,1,0,0,user102
38586,H,,,1048,NULL,1423,NULL,3,2018-10-16 09:13:23.798,1,0,1,1423,3,1,0,0,user173
23381,H,Les grand-parent s'appele Delphine et Georges,26-09-18 09:49,664,NULL,1256,NULL,3,2018-09-26 09:43:47.240,1,0,1,1256,19,0,0,0,user006
76692,H,Son plat préféré est saucisses avec le purée,,1998,NULL,1415,NULL,3,2018-11-12 09:52:59.092,1,0,1,1415,18,1,0,0,user165
20889,H,,,616,NULL,1351,NULL,3,2018-09-25 13:26:47.491,1,0,1,1351,19,1,0,0,user101
30958,H,"Oui, ça va",,855,NULL,1379,NULL,3,2018-10-15 11:05:01.357,1,0,1,1379,3,1,0,0,user129
27659,H,,,738,NULL,1353,NULL,3,2018-09-27 12:40:58.661,1,0,1,1353,20,1,0,0,user103
41203,H,pourquoi est-ce que vous ne voulez pas décevoir Sensei?,16-10-18 09:25,1084,NULL,1283,NULL,3,2018-10-16 09:19:05.137,1,0,1,1283,10,0,0,0,user033
18757,H,Delphine est la mére d'Angélique. Elle porte cette robe jaune à fleurs.,24-09-18 09:07,577,NULL,1253,NULL,3,2018-09-24 08:57:11.022,1,0,1,1253,16,0,0,0,user003
19552,H,que ce quoi beacoup de special dans la branche,,593,NULL,1359,NULL,3,2018-09-25 13:07:25.521,1,0,1,1359,10,1,0,0,user109
52064,H,,,1359,NULL,1439,NULL,3,2018-10-24 08:50:30.986,1,0,1,1439,10,1,0,0,user189
27415,H,,,734,NULL,1354,NULL,3,2018-09-27 12:37:21.901,1,0,1,1354,19,1,0,0,user104
47872,H,Vous avez vu mes parents dans la tempête?,23-10-18 07:07,1237,NULL,1284,100,3,2018-10-23 06:56:43.317,1,0,1,1284,17,0,0,0,user034
68037,H,Je suis désolé ne person rien ,,1795,NULL,1429,NULL,3,2018-11-08 12:03:11.862,1,0,1,1429,16,1,0,0,user179
33858,H,pourquoi n'est pas le timing ,15-10-18 12:16,913,NULL,1299,NULL,3,2018-10-15 12:02:57.069,1,0,1,1299,3,0,0,0,user049
22196,H,Comment tu t'appelles ?,26-09-18 09:23,658,NULL,1251,NULL,3,2018-09-26 09:22:28.067,1,0,1,1251,16,0,0,0,user001
51671,H,quoi?,24-10-18 08:01,1346,NULL,1320,NULL,3,2018-10-24 08:00:33.994,1,0,1,1320,3,0,0,0,user070
13139,H,Pourquoi est-ce que vous méditez?,21-09-18 07:53,419,NULL,1251,NULL,3,2018-09-21 07:35:50.163,1,0,1,1251,10,0,0,0,user001
31723,H,pourqoui tu es de mauvaise humeur,,872,NULL,1420,NULL,3,2018-10-15 11:19:50.452,1,0,1,1420,10,1,0,0,user170
67150,H,,,1779,NULL,1433,NULL,3,2018-11-08 12:00:51.585,1,0,1,1433,10,1,0,0,user183
70943,H,e,08-11-18 13:11,1845,NULL,1336,NULL,3,2018-11-08 13:04:31.426,1,0,1,1336,16,0,0,0,user086
21142,H,Baldogs plat favoriet est des légumes.,,621,NULL,1358,NULL,3,2018-09-25 13:37:24.421,1,0,1,1358,18,1,0,0,user108
37258,H,Qu'est-ce que s'est?,,1022,NULL,1372,NULL,3,2018-10-16 07:41:18.963,1,0,1,1372,3,1,0,0,user122
38714,H,,,1050,NULL,1380,NULL,3,2018-10-16 09:14:13.043,1,0,1,1380,10,1,0,0,user130
68293,H,,,1798,NULL,1436,NULL,3,2018-11-08 12:03:37.936,1,0,1,1436,16,1,0,0,user186
33438,H,j'ai ou ?,15-10-18 12:06,922,NULL,1298,NULL,3,2018-10-15 12:04:47.724,1,0,1,1298,3,0,0,0,user048
30586,H,bonjour. Pardon,,845,NULL,1418,NULL,3,2018-10-15 09:07:09.040,1,0,1,1418,3,1,0,0,user168
23601,H,comment ca va?,26-09-18 09:53,669,NULL,1252,NULL,3,2018-09-26 09:53:26.518,1,0,1,1252,17,0,0,0,user002
40789,H,vous êtes      gros ours brun,,1112,NULL,1368,NULL,3,2018-10-16 09:22:57.460,1,0,1,1368,10,1,0,0,user118
69761,H,y,,1825,NULL,1436,NULL,3,2018-11-08 12:33:27.336,1,0,1,1436,17,1,0,0,user186
70681,H,z,08-11-18 13:10,1840,NULL,1327,NULL,3,2018-11-08 13:04:04.836,1,0,1,1327,18,0,0,0,user077
35287,H,tu est ou?,16-10-18 06:43,964,NULL,1284,NULL,3,2018-10-16 06:39:23.675,1,0,1,1284,3,0,0,0,user034
37252,H,Je suis ou?,,1022,NULL,1372,NULL,3,2018-10-16 07:41:18.963,1,0,1,1372,3,1,0,0,user122
14327,H,,,461,NULL,1358,NULL,3,2018-09-21 09:54:48.941,1,0,1,1358,3,1,0,0,user108
35427,H,Je vais de Harelbeke,16-10-18 06:47,979,NULL,1288,NULL,3,2018-10-16 06:46:07.337,1,0,1,1288,3,0,0,0,user038
18388,H,k,24-09-18 08:59,556,NULL,1255,NULL,3,2018-09-24 08:25:50.985,1,0,1,1255,10,0,0,0,user005
49054,H,,,1269,NULL,1376,NULL,3,2018-10-23 07:19:10.669,1,0,1,1376,10,1,0,0,user126
17474,H,Lisette a des cheveux noirs.,24-09-18 08:35,550,NULL,1262,NULL,3,2018-09-24 08:24:58.543,1,0,1,1262,16,0,0,0,user012
36189,H,es tu Baldog,16-10-18 07:07,995,NULL,1271,NULL,3,2018-10-16 07:04:41.540,1,0,1,1271,10,0,0,0,user021
54300,H,Georges est le mari de Delphine.,,1486,NULL,1415,NULL,3,2018-11-05 12:31:37.098,1,0,1,1415,16,1,0,0,user165
32271,H,Tu es un gros ours brun.,,880,NULL,1381,NULL,3,2018-10-15 11:31:21.421,1,0,1,1381,10,1,0,0,user131
38806,H,,,1052,NULL,1371,NULL,3,2018-10-16 09:14:46.836,1,0,1,1371,3,1,0,0,user121
51537,H,,,1328,NULL,1373,NULL,3,2018-10-23 09:28:52.959,1,0,1,1373,19,1,0,0,user123
67412,H,comment sentez les autres à la situation?,,1784,NULL,1440,NULL,3,2018-11-08 12:01:11.122,1,0,1,1440,17,1,0,0,user190
36338,H,où sont mes parents?,,999,NULL,1378,NULL,3,2018-10-16 07:20:43.239,1,0,1,1378,3,1,0,0,user128
17989,H,Quelle est ton plat préféré?,24-09-18 08:48,548,NULL,1257,NULL,3,2018-09-24 08:24:48.287,1,0,1,1257,10,0,0,0,user007
